"brain.1" "brain.2" "fetal.brain.1" "fetal.brain.2" "fetal.liver.1" "fetal.liver.2" "liver.1" "liver.2"
"32394_s_at" 1594.62571585647 1322.87267550456 3779.96563109837 5926.18119806362 2974.25048642675 4137.84308470661 2131.43626043847 2241.6789711209
"32395_r_at" 3646.94278962406 2879.86401570685 6081.68158097253 9132.74179083135 6095.51658842621 4576.07729705243 4577.53122883107 2362.44527934672
"32398_s_at" 167.63394227757 175.516498146243 318.482699757507 407.422932233997 117.90140185645 8.44647478819935 23.0303538402953 27.8782432121315
"324_f_at" 1174.77370739525 651.493845507243 1934.87066094649 2183.24001720504 2288.91557076027 2693.29465705865 1483.02552021341 1495.69429012861
"32401_at" 457.76804528598 213.526245082988 422.182816692689 225.573451306248 1361.63028436073 1012.52820853125 901.572805887762 925.616309833853
"32402_s_at" 269.319574454445 201.190720862159 312.627078072514 233.371461491165 196.428193229262 191.134800496929 122.155171041069 316.692373302641
"32405_at" 169.24165800054 169.859458817672 333.356085889478 316.114875661591 228.969608083339 92.8553647491737 39.3415035388037 184.506912630851
"32406_at" 94.8472264739534 54.1516717003163 141.389019340912 106.684847541927 105.211052705593 17.4127951259586 59.2023788915198 12.0718601460492
"32407_f_at" 440.110544882205 420.817568909743 501.840403448912 462.957015071968 614.151247055159 497.102933993122 598.643207356863 829.48507611649
"32408_s_at" 920.356450075917 991.819227948463 1307.58211949835 1530.3384626585 1004.01897042534 1086.64680686693 609.505490311656 559.934378087772
"32412_at" 17173.3725213626 13499.3465992769 12736.441849246 15964.6311720749 18498.9958280488 16010.9435134537 34454.7614208052 20625.2202076747
"32420_at" 198.822226489551 185.685639487735 199.149794980112 72.6815419059166 202.954216723343 145.581585159483 287.663820006021 262.697831504961
"32429_f_at" 166.241651434299 177.937739916212 334.285886155725 295.264871209826 233.64497175387 150.121550520906 235.241235506671 442.396332735487
"32432_f_at" 4859.90445505122 4368.68622340684 5788.97129400263 8390.81604832134 8229.86905787207 9795.70468588668 7807.18787134126 7152.69254283197
"32433_at" 489.039202578432 563.545576642862 1152.67701643204 1338.21335883495 1511.22435278771 2062.02459560722 1241.14381416469 1588.99769678191
"32434_at" 877.984103410642 1085.56029664645 2910.87036595735 3646.53812395629 651.674819996797 846.99254018442 125.108687171803 172.340707694002
"32435_at" 7724.07187896406 5292.88120600111 9291.37586404438 11975.0505657411 11679.9114913757 10553.0528228439 13673.3061981429 11019.1570337944
"32436_at" 6157.8827608616 5465.91818186205 9607.26635944525 12695.4763750938 12205.4172832775 11871.8160054871 9726.54325582628 7262.64981209805
"32437_at" 9608.89194984157 9842.45766758996 11499.5902360644 15323.4442117363 18836.5380041584 17344.9684905709 27598.234530882 17374.9532869334
"32438_at" 13468.5634953448 13302.9753087845 22158.7974495306 26412.4953995845 26795.2701111409 26098.1086869271 28329.8806838454 28102.2008485488
"32439_at" 96.697699617708 117.940641111786 210.686805772568 178.931467189436 305.047641169706 193.306986924148 173.361973081247 351.044463933367
"32440_at" 4323.95691433786 2889.51222420155 9789.57119327965 12496.8174160581 4922.23440580198 4952.81915204595 1190.12297850963 1245.65354713029
"32441_at" 47.6736006244951 72.3230160099968 107.216222835225 100.795673290735 160.684563688543 104.11362080141 132.314499001418 142.649790990593
"32443_at" 65.3182532581727 93.356399603835 334.641503741429 174.304811904241 176.487300027679 165.710899010811 142.394635232855 223.07521763154
"32444_at" 10912.3672127197 12341.6135905273 5537.38779613679 5363.67086783961 906.17978612012 817.30983736494 3350.5839169375 2451.03639200908
"32445_at" 32.7753976394466 75.1435203636436 207.327125124212 112.664920113149 161.766375057677 117.884040893988 19.3375029287404 111.911649792254
"32455_s_at" 188.35380404689 244.702789497711 364.230943967843 273.188821163796 204.685424009218 243.195654210175 57.3288046313986 323.008095163627
"32456_s_at" 510.670106994138 758.909748073227 303.413100078909 284.969397272421 129.321756726486 284.146416915642 99.3055514047819 165.58701678816
"32466_at" 25136.2445571172 19540.4427252059 27354.2948230344 29513.2082583533 37067.278500617 25473.8065540809 49424.0069934208 28777.5386027012
"32472_at" 97.0092970428434 23.2870406001955 32.7179310700372 10.4680465263991 461.35092101341 346.41168812442 385.289654510377 222.088954013155
"32473_at" 86.7480393525528 54.477646849476 338.485917340415 324.609988788534 53.7258562258245 57.2664123780342 24.7506544752367 61.9018649646429
"32474_at" 231.573117479227 222.52089711955 517.196770809761 320.227748571145 451.982706876358 451.124285040634 558.845454818092 611.765269127086
"32475_at" 94.7204099576848 86.0519561062221 244.199888658949 120.227707641522 180.685601140913 255.960772899134 331.378350490142 197.08120894338
"32478_f_at" 349.044344983424 301.651534715455 609.815882352348 835.648953597656 323.446211165468 428.812973117537 305.54111601033 385.625723305081
"32484_at" 228.271860839994 140.056747336589 436.575454555306 185.682936610117 436.642424832842 341.866845039219 180.978269376391 671.189588571594
"32487_s_at" 5067.69474369274 4951.08673740115 10010.624206252 12406.3036800034 8443.48900058751 8124.05199401794 11151.4186860473 8556.09453318068
"32488_at" 19.6688991421485 30.1310071497533 295.746600918371 365.703726422967 3211.10982950999 3407.5665737366 303.719160450167 268.133474331499
"32502_at" 407.071464997884 327.038874746196 512.310978717489 416.750404110615 577.529131593061 403.424612725492 426.136506117257 531.537881141714
"32504_at" 1216.04989821535 1130.00066930861 1295.88613048152 1326.0322325227 335.481705966448 485.601223835963 392.544321192539 40.2455519935364
"32508_at" 485.074607655466 362.492352512852 1157.38170981478 1292.03804129014 394.099451605361 431.705879112181 132.224621769786 62.0499361748344
"32509_at" 234.351586284112 248.481911909056 441.695719986939 485.567274540216 127.157116425673 91.8476958980324 195.575628768281 354.685129299423
"32510_at" 584.124284231222 784.95722562055 378.227862185944 491.103495561727 1013.68116262809 1069.00002124286 4214.31193925611 3471.05033779086
"32511_at" 1139.61788869907 1057.2680665356 830.868516157549 752.600165165232 83.2313753617336 84.744242482799 44.8550514513818 77.3858769525972
"32512_at" 3126.55450582202 3582.54095328401 1833.30461818841 2259.18605008009 34.1576027749687 43.5916830080604 12.1432756475694 11.8540953949293
"32514_s_at" 106.75417645427 130.765942723292 113.769113147498 79.7892355984517 403.712985446363 524.176816584353 518.525590560516 467.757680083962
"32517_at" 29.5616485411797 41.3226336427134 155.99283451191 173.750715474261 39.2092042383871 77.1327168797005 78.0434035734124 71.5694947053041
"32518_at" 597.460423768485 512.016271407739 472.335205201014 469.922385722694 801.549490308525 884.61387748731 325.714717086292 321.710205269932
"32521_at" 342.389367999774 212.110450903616 738.366129736632 770.211068898802 162.513228661599 244.895813305825 93.4434447643097 29.1319287709218
"32522_f_at" 2322.13952907276 2341.13372138652 564.439073427498 960.785989426646 111.372727788792 52.6872668645516 335.176712921845 69.0180390867533
"32523_at" 2073.4461610996 2226.40476162017 659.111261407686 656.08969396677 626.247935332758 564.60779235022 717.56082323306 795.878861911249
"32524_s_at" 66.4079232572265 255.113630821099 288.761226368955 264.598326617688 69.567212008303 121.881444402208 179.388004793914 367.894192811798
"32526_at" 877.605163019275 764.46113536786 312.304693552584 411.12190451206 69.4650774059645 65.7022577793847 48.3933361661844 67.1285138496706
"32527_at" 509.685754281844 391.730975543047 49.4960238245768 30.5809750088375 131.468179191512 86.7169185979429 1097.60001198941 810.198626663562
"32528_at" 673.666122483909 709.321671023788 498.884885648624 503.537226866483 796.906345758759 775.861152519333 1513.47780874121 1696.14140366933
"32529_at" 684.356736785596 494.417190050787 859.165891442904 729.68282257165 1546.68245923503 1538.51349787095 1246.23612945836 988.93948450173
"32530_at" 2930.91635220581 2014.16861197775 7699.29037449766 8417.18059118348 1268.62487229888 1601.95677704539 517.720163725126 519.281298113066
"32531_at" 1646.13363603485 1551.8201707646 733.081019192901 1030.19980231016 91.0163352983123 59.5740521539314 19.1708660481355 7.82670334239914
"32533_s_at" 502.221220394049 404.584381888046 291.807898824529 353.041449621035 938.08623111893 779.76024458068 1150.88082511965 1688.31597571328
"32535_at" 112.669042728422 54.8294686246743 170.041524244107 116.521243630704 217.601064992828 189.540622813611 175.393176939485 24.1403576228503
"32536_at" 952.930718094813 881.374508136925 1026.57943260288 913.859196700157 4796.20160305925 4989.57863551943 7519.19524109127 7158.63272311125
"32538_at" 6183.0860691922 4629.98151004614 462.177427358794 423.81275930655 36602.7708011636 33827.9578627752 59258.5428465412 52902.720340895
"32539_at" 596.122657967691 416.650620981407 563.951118729569 716.029741853177 330.508594794445 240.334469543687 39.20652666276 57.5779149397637
"32540_at" 299.944851243132 176.544077317098 357.582597076929 286.662577546669 265.214956807689 419.680956078803 391.513995470452 415.291451697217
"32541_at" 145.20245017712 111.592715242192 329.857353749074 315.991784757088 119.144304674486 217.073171097711 81.4727847870156 103.889334290027
"32542_at" 1047.68753086665 1232.12948789886 2143.29534610396 2218.25739389692 444.602288540325 246.47185502615 190.08318234042 350.871562853438
"32543_at" 800.435057222494 1318.91353493021 1005.21180099796 923.989398306332 3288.9307495026 2350.85336130216 3812.38585789805 5015.32572106879
"32544_s_at" 212.654773147889 257.010150810318 487.50071555773 482.625236431163 462.354725623203 583.583915597211 167.262999793633 250.676907918641
"32545_r_at" 312.755467035257 413.190649575201 599.934850545217 474.00781775104 538.469552600182 548.297536378387 388.593274156705 603.058328981475
"32546_at" 608.71021711676 569.878396458055 565.976171882065 513.051788243938 1798.09712984017 1799.76266925249 1650.94489682018 757.693557616755
"32547_at" 856.944875800171 728.17730838062 490.75075793769 357.660036648821 978.05550363287 778.771128889595 553.666266913596 700.213875441743
"32548_at" 563.944242105679 572.468373727143 974.896453787283 993.48942864711 701.095918510374 991.482976351532 372.99713487717 427.861121244035
"32550_r_at" 1627.69837683421 2548.94442086019 938.68612189057 687.355437695752 5695.40444101422 4267.97710248529 20852.3898518554 18635.0375461771
"32551_at" 286.06278695035 205.089016231199 120.081442653954 41.8029716099225 217.281765684314 122.602819371656 171.309702186558 236.169015307926
"32552_at" 422.373872077885 626.551443844799 145.864261441241 178.980312970856 24669.9638494017 21975.9530411675 55979.504608001 39450.5435477388
"32553_at" 5087.18546929944 6414.64965375098 6170.53976376411 5431.05136855889 4007.34053271287 3320.4461792521 3641.47613505559 4197.99787779342
"32554_s_at" 519.511553446092 338.971149191268 244.482166581967 238.003633440463 1010.37489807738 1069.03976263492 637.57670099904 1081.24579272948
"32557_at" 358.237420152978 553.743784149208 618.241681097442 486.870978182564 647.177165693909 648.394612436227 663.399756376487 714.489533784383
"32558_at" 303.731818336945 287.506396421005 385.69167966023 327.770132657642 95.0240623717583 146.758066427714 82.6777535056307 46.0748759032892
"32559_s_at" 779.398954685263 964.065301794237 490.338636571035 606.007027893274 740.339412439907 640.024772429551 390.244356596543 378.538884443147
"32561_at" 196.402073753637 161.552775980412 183.035356892303 187.465879393586 260.145162712219 93.5716078709356 84.00811161433 79.9475259754811
"32562_at" 537.261362498039 632.3159749663 310.902181467074 241.439679251763 1171.87878065329 1101.62572324908 2297.48762422166 1982.05962344056
"32563_at" 1272.94417488921 908.09088510044 1879.92991154543 2109.54176977895 1339.6082217074 1518.9039410431 86.002468770666 179.656089169944
"32564_at" 514.849576525117 555.884669822929 839.66090888487 883.020561150873 1579.03012237696 1747.13432165406 1216.16771550996 1335.80764961667
"32565_at" 1286.34905982582 2293.41742582172 1715.90717708321 1520.12807148015 104.394384699048 42.2043016841238 34.5085060093165 58.1589018543331
"32566_at" 966.509617042533 1569.14674010958 453.896607968956 421.069277101275 586.941373553224 839.49240078032 1740.99408524932 1519.57989642093
"32569_at" 2649.25603366556 2013.01813927992 3741.78652713244 4180.58428326154 102.177955074058 246.123745490562 109.248787447099 25.6714061688764
"32570_at" 61.918652869859 20.9944821259793 80.4484498807632 133.950439786341 10.5318336160588 32.3572512888112 129.332886687277 206.675337586184
"32571_at" 132.463710264091 140.67866398621 380.799246417417 441.479408989639 181.715027255982 102.142807453806 143.332426024146 51.8737739795355
"32572_at" 441.924007528181 321.40642241389 806.085272748045 802.470700523719 484.362779845901 571.285275504488 451.288835392238 621.590594566908
"32573_at" 1271.30835052474 1217.03756119613 875.463347854411 1170.79989054121 712.805214517764 940.639759836667 1109.39071599968 896.529474302836
"32574_at" 1362.21497905741 1909.69699086495 582.143365669668 514.32554470777 1154.54908572958 1203.62345609272 1982.96028949017 2150.45198257266
"32575_at" 2093.26229497272 1914.99163002174 2313.49487506423 2521.4744670624 2113.33232453648 1589.51136565139 1068.20888977459 914.713389284888
"32576_at" 1180.75456760453 1544.09491598676 1935.05510948534 2350.15977468627 2320.76899840252 2643.67466643659 2608.68628916819 3010.14180640691
"32577_s_at" 95.3368641811793 129.811764881196 213.97000991638 141.136184525942 242.554523687322 148.347232577168 240.030429058966 200.355305034582
"32578_at" 325.295832115839 444.329601176794 168.069198124765 234.069210256612 450.109628048797 622.545089267639 872.094692806122 848.42999181792
"32579_at" 823.900380705506 1697.46203940231 1816.75611913576 1954.57138824611 625.450554846256 767.03654089991 324.359424106937 385.887230434857
"32581_at" 57.8093111466135 22.831317292034 65.1511068948054 43.0390753411326 12.432369080533 7.39919272173334 1.88877848189517 5.81126831996844
"32582_at" 136.073319589579 153.890206161746 26.629829488943 132.165569561396 143.672864936881 153.364740948435 73.1866386224561 59.6199332557462
"32583_at" 192.215498677114 217.827244917744 302.996792400116 278.325669497323 217.65411140876 218.163875300601 90.7193667033061 119.219243880956
"32584_at" 463.83356020385 509.116957152135 285.689171588083 358.360572124153 89.1791922294017 175.140334828187 36.6719108235702 73.5319394829628
